1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         161.24          ---          ---      7.21000       167.61
Gets         161.24       160.19         1.05      5.17900       168.32
Waits          0.00          ---          ---      0.00000          ---
Totals       322.49       160.19         1.05      6.19500       335.92


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       4.900         0.01
SET       5.000         0.07
SET       5.100         0.30
SET       5.200         0.93
SET       5.300         2.24
SET       5.400         4.37
SET       5.500         6.88
SET       5.600        10.24
SET       5.700        14.10
SET       5.800        18.23
SET       5.900        22.83
SET       6.000        28.18
SET       6.100        32.82
SET       6.200        37.17
SET       6.300        41.26
SET       6.400        44.98
SET       6.500        48.86
SET       6.600        52.08
SET       6.700        55.37
SET       6.800        58.59
SET       6.900        61.68
SET       7.000        65.46
SET       7.100        68.34
SET       7.200        70.59
SET       7.300        72.58
SET       7.400        74.22
SET       7.500        75.91
SET       7.600        77.72
SET       7.700        79.19
SET       7.800        80.60
SET       7.900        81.92
SET       8.000        83.37
SET       8.100        84.47
SET       8.200        85.27
SET       8.300        86.08
SET       8.400        86.97
SET       8.500        87.76
SET       8.600        88.41
SET       8.700        88.80
SET       8.800        89.32
SET       8.900        90.05
SET       9.000        90.68
SET       9.100        90.98
SET       9.200        91.29
SET       9.300        91.74
SET       9.400        92.10
SET       9.500        92.39
SET       9.600        92.68
SET       9.700        93.03
SET       9.800        93.32
SET       9.900        93.65
SET      10.000        95.06
SET      11.000        96.63
SET      12.000        97.63
SET      13.000        98.35
SET      14.000        98.69
SET      15.000        98.89
SET      16.000        99.16
SET      17.000        99.29
SET      18.000        99.39
SET      19.000        99.48
SET      20.000        99.53
SET      21.000        99.57
SET      22.000        99.64
SET      23.000        99.67
SET      24.000        99.68
SET      25.000        99.71
SET      26.000        99.73
SET      27.000        99.75
SET      28.000        99.78
SET      29.000        99.80
SET      30.000        99.81
SET      32.000        99.82
SET      33.000        99.86
SET      36.000        99.87
SET      37.000        99.88
SET      38.000        99.89
SET      41.000        99.90
SET      59.000        99.91
SET      62.000        99.92
SET      65.000        99.93
SET      66.000        99.94
SET      67.000        99.95
SET      75.000        99.96
SET     110.000        99.97
SET     170.000        99.98
SET     180.000        99.99
SET     210.000       100.00
---
GET       3.400         0.02
GET       3.500         0.23
GET       3.600         0.83
GET       3.700         2.17
GET       3.800         4.33
GET       3.900         7.50
GET       4.000        11.60
GET       4.100        16.36
GET       4.200        21.57
GET       4.300        27.33
GET       4.400        33.13
GET       4.500        38.95
GET       4.600        44.20
GET       4.700        49.05
GET       4.800        53.64
GET       4.900        58.09
GET       5.000        62.86
GET       5.100        66.50
GET       5.200        69.76
GET       5.300        72.73
GET       5.400        75.41
GET       5.500        77.44
GET       5.600        79.47
GET       5.700        81.50
GET       5.800        83.11
GET       5.900        84.56
GET       6.000        86.26
GET       6.100        87.51
GET       6.200        88.53
GET       6.300        89.18
GET       6.400        89.88
GET       6.500        90.56
GET       6.600        91.20
GET       6.700        91.75
GET       6.800        92.24
GET       6.900        92.82
GET       7.000        93.25
GET       7.100        93.61
GET       7.200        93.94
GET       7.300        94.21
GET       7.400        94.51
GET       7.500        94.75
GET       7.600        95.08
GET       7.700        95.37
GET       7.800        95.56
GET       7.900        95.75
GET       8.000        95.99
GET       8.100        96.14
GET       8.200        96.35
GET       8.300        96.54
GET       8.400        96.66
GET       8.500        96.81
GET       8.600        96.93
GET       8.700        97.09
GET       8.800        97.22
GET       8.900        97.35
GET       9.000        97.50
GET       9.100        97.59
GET       9.200        97.65
GET       9.300        97.75
GET       9.400        97.80
GET       9.500        97.86
GET       9.600        97.92
GET       9.700        98.05
GET       9.800        98.19
GET       9.900        98.30
GET      10.000        98.66
GET      11.000        99.03
GET      12.000        99.34
GET      13.000        99.49
GET      14.000        99.55
GET      15.000        99.68
GET      16.000        99.70
GET      17.000        99.75
GET      18.000        99.77
GET      19.000        99.78
GET      20.000        99.82
GET      23.000        99.87
GET      24.000        99.90
GET      28.000        99.91
GET      29.000        99.92
GET      34.000        99.94
GET      35.000        99.95
GET      39.000        99.96
GET      64.000        99.97
GET      73.000        99.98
GET     110.000        99.99
GET     130.000       100.00
---
