1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         163.51          ---          ---      7.11600       169.96
Gets         163.51       162.53         0.98      5.09800       170.77
Waits          0.00          ---          ---      0.00000          ---
Totals       327.02       162.53         0.98      6.10700       340.73


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       4.900         0.03
SET       5.000         0.07
SET       5.100         0.48
SET       5.200         1.38
SET       5.300         3.08
SET       5.400         5.88
SET       5.500         9.96
SET       5.600        15.01
SET       5.700        20.48
SET       5.800        26.45
SET       5.900        32.32
SET       6.000        38.00
SET       6.100        43.27
SET       6.200        48.06
SET       6.300        52.52
SET       6.400        56.79
SET       6.500        60.43
SET       6.600        63.81
SET       6.700        66.88
SET       6.800        69.93
SET       6.900        72.30
SET       7.000        75.01
SET       7.100        77.06
SET       7.200        78.68
SET       7.300        80.20
SET       7.400        81.58
SET       7.500        82.83
SET       7.600        83.91
SET       7.700        85.15
SET       7.800        86.24
SET       7.900        87.11
SET       8.000        87.86
SET       8.100        88.52
SET       8.200        89.19
SET       8.300        89.82
SET       8.400        90.41
SET       8.500        90.86
SET       8.600        91.41
SET       8.700        91.81
SET       8.800        92.13
SET       8.900        92.43
SET       9.000        92.83
SET       9.100        93.16
SET       9.200        93.41
SET       9.300        93.68
SET       9.400        93.94
SET       9.500        94.23
SET       9.600        94.54
SET       9.700        94.75
SET       9.800        94.91
SET       9.900        95.12
SET      10.000        96.34
SET      11.000        97.64
SET      12.000        98.42
SET      13.000        99.00
SET      14.000        99.23
SET      15.000        99.39
SET      16.000        99.47
SET      17.000        99.51
SET      18.000        99.58
SET      19.000        99.63
SET      20.000        99.64
SET      21.000        99.65
SET      22.000        99.67
SET      24.000        99.68
SET      25.000        99.72
SET      27.000        99.73
SET      33.000        99.75
SET      35.000        99.77
SET      37.000        99.78
SET      39.000        99.79
SET      40.000        99.81
SET      41.000        99.82
SET      47.000        99.83
SET      73.000        99.84
SET      75.000        99.86
SET      93.000        99.88
SET      96.000        99.89
SET     160.000        99.91
SET     180.000        99.92
SET     210.000        99.93
SET     230.000        99.97
SET     380.000        99.98
SET     490.000        99.99
SET     540.000       100.00
---
GET       3.400         0.03
GET       3.500         0.28
GET       3.600         1.38
GET       3.700         3.10
GET       3.800         6.13
GET       3.900         9.58
GET       4.000        14.58
GET       4.100        20.38
GET       4.200        27.13
GET       4.300        34.09
GET       4.400        41.07
GET       4.500        47.34
GET       4.600        53.20
GET       4.700        58.49
GET       4.800        63.19
GET       4.900        67.47
GET       5.000        71.28
GET       5.100        74.21
GET       5.200        77.17
GET       5.300        79.60
GET       5.400        81.56
GET       5.500        83.27
GET       5.600        84.64
GET       5.700        85.88
GET       5.800        87.03
GET       5.900        88.07
GET       6.000        89.07
GET       6.100        89.82
GET       6.200        90.37
GET       6.300        90.92
GET       6.400        91.49
GET       6.500        91.92
GET       6.600        92.49
GET       6.700        92.84
GET       6.800        93.26
GET       6.900        93.59
GET       7.000        93.96
GET       7.100        94.25
GET       7.200        94.50
GET       7.300        94.73
GET       7.400        95.01
GET       7.500        95.25
GET       7.600        95.52
GET       7.700        95.83
GET       7.800        96.04
GET       7.900        96.29
GET       8.000        96.48
GET       8.100        96.63
GET       8.200        96.83
GET       8.300        97.00
GET       8.400        97.15
GET       8.500        97.30
GET       8.600        97.49
GET       8.700        97.59
GET       8.800        97.67
GET       8.900        97.78
GET       9.000        97.85
GET       9.100        97.96
GET       9.200        98.01
GET       9.300        98.12
GET       9.400        98.22
GET       9.500        98.29
GET       9.600        98.34
GET       9.700        98.41
GET       9.800        98.48
GET       9.900        98.55
GET      10.000        98.82
GET      11.000        99.27
GET      12.000        99.42
GET      13.000        99.52
GET      14.000        99.58
GET      15.000        99.65
GET      16.000        99.71
GET      17.000        99.75
GET      18.000        99.76
GET      19.000        99.77
GET      20.000        99.81
GET      21.000        99.82
GET      23.000        99.83
GET      24.000        99.84
GET      25.000        99.85
GET      31.000        99.88
GET      32.000        99.89
GET      33.000        99.91
GET      39.000        99.92
GET      46.000        99.93
GET      75.000        99.94
GET      93.000        99.95
GET      94.000        99.96
GET     170.000        99.97
GET     180.000        99.98
GET     220.000        99.99
GET     490.000       100.00
---
