1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         153.38          ---          ---      6.99000       159.43
Gets         153.36       458.62         1.47      6.03000       478.85
Waits          0.00          ---          ---      0.00000          ---
Totals       306.74       458.62         1.47      6.51000       638.27


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       4.900         0.14
SET       5.000         0.39
SET       5.100         1.39
SET       5.200         3.04
SET       5.300         6.11
SET       5.400        10.23
SET       5.500        14.28
SET       5.600        19.05
SET       5.700        24.87
SET       5.800        30.47
SET       5.900        35.56
SET       6.000        40.13
SET       6.100        44.43
SET       6.200        48.85
SET       6.300        52.63
SET       6.400        56.44
SET       6.500        59.50
SET       6.600        62.67
SET       6.700        65.72
SET       6.800        68.60
SET       6.900        71.39
SET       7.000        73.59
SET       7.100        75.59
SET       7.200        77.29
SET       7.300        78.77
SET       7.400        80.15
SET       7.500        81.42
SET       7.600        82.52
SET       7.700        83.41
SET       7.800        84.41
SET       7.900        85.28
SET       8.000        86.10
SET       8.100        86.92
SET       8.200        87.54
SET       8.300        88.05
SET       8.400        88.70
SET       8.500        89.16
SET       8.600        89.63
SET       8.700        90.23
SET       8.800        90.67
SET       8.900        91.09
SET       9.000        91.53
SET       9.100        91.91
SET       9.200        92.38
SET       9.300        92.63
SET       9.400        93.01
SET       9.500        93.30
SET       9.600        93.61
SET       9.700        93.96
SET       9.800        94.33
SET       9.900        94.56
SET      10.000        95.87
SET      11.000        97.32
SET      12.000        98.32
SET      13.000        98.91
SET      14.000        99.24
SET      15.000        99.39
SET      16.000        99.49
SET      17.000        99.58
SET      18.000        99.62
SET      19.000        99.63
SET      21.000        99.66
SET      22.000        99.67
SET      23.000        99.68
SET      24.000        99.70
SET      25.000        99.72
SET      26.000        99.74
SET      27.000        99.76
SET      28.000        99.77
SET      30.000        99.78
SET      32.000        99.79
SET      34.000        99.80
SET      35.000        99.82
SET      36.000        99.84
SET      37.000        99.85
SET      40.000        99.86
SET      43.000        99.87
SET      47.000        99.88
SET      67.000        99.89
SET      72.000        99.90
SET      74.000        99.91
SET      96.000        99.92
SET     120.000        99.95
SET     130.000        99.96
SET     140.000        99.98
SET     440.000       100.00
---
GET       4.000         0.13
GET       4.100         0.68
GET       4.200         2.04
GET       4.300         4.68
GET       4.400         8.94
GET       4.500        14.01
GET       4.600        19.44
GET       4.700        24.87
GET       4.800        30.48
GET       4.900        35.71
GET       5.000        40.49
GET       5.100        45.10
GET       5.200        49.39
GET       5.300        53.40
GET       5.400        57.27
GET       5.500        60.84
GET       5.600        63.95
GET       5.700        67.11
GET       5.800        69.83
GET       5.900        72.26
GET       6.000        74.23
GET       6.100        76.24
GET       6.200        77.92
GET       6.300        79.58
GET       6.400        81.08
GET       6.500        82.20
GET       6.600        83.23
GET       6.700        84.37
GET       6.800        85.28
GET       6.900        86.11
GET       7.000        86.90
GET       7.100        87.55
GET       7.200        88.17
GET       7.300        88.71
GET       7.400        89.21
GET       7.500        89.86
GET       7.600        90.31
GET       7.700        90.81
GET       7.800        91.37
GET       7.900        91.80
GET       8.000        92.26
GET       8.100        92.48
GET       8.200        92.83
GET       8.300        93.12
GET       8.400        93.43
GET       8.500        93.89
GET       8.600        94.11
GET       8.700        94.44
GET       8.800        94.58
GET       8.900        94.86
GET       9.000        95.06
GET       9.100        95.36
GET       9.200        95.53
GET       9.300        95.64
GET       9.400        95.77
GET       9.500        96.03
GET       9.600        96.24
GET       9.700        96.40
GET       9.800        96.57
GET       9.900        96.62
GET      10.000        97.45
GET      11.000        98.23
GET      12.000        98.70
GET      13.000        99.01
GET      14.000        99.27
GET      15.000        99.43
GET      16.000        99.55
GET      17.000        99.61
GET      18.000        99.65
GET      19.000        99.70
GET      20.000        99.71
GET      21.000        99.74
GET      22.000        99.75
GET      23.000        99.77
GET      25.000        99.79
GET      27.000        99.80
GET      28.000        99.82
GET      29.000        99.83
GET      30.000        99.84
GET      31.000        99.85
GET      34.000        99.86
GET      36.000        99.87
GET      41.000        99.88
GET      55.000        99.90
GET      68.000        99.91
GET      69.000        99.92
GET      73.000        99.93
GET      92.000        99.95
GET     120.000        99.96
GET     290.000        99.98
GET     680.000       100.00
---
