1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         285.18          ---          ---      4.10400       296.43
Gets         285.18       283.46         1.72      2.89300       297.83
Waits          0.00          ---          ---      0.00000          ---
Totals       570.36       283.46         1.72      3.49900       594.26


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.990         0.01
SET       1.000         0.02
SET       1.100         0.45
SET       1.200         2.29
SET       1.300         6.46
SET       1.400        12.15
SET       1.500        19.20
SET       1.600        25.93
SET       1.700        32.58
SET       1.800        38.21
SET       1.900        43.59
SET       2.000        48.24
SET       2.100        52.18
SET       2.200        55.32
SET       2.300        58.08
SET       2.400        60.24
SET       2.500        61.98
SET       2.600        63.33
SET       2.700        64.57
SET       2.800        65.60
SET       2.900        66.40
SET       3.000        67.14
SET       3.100        67.69
SET       3.200        68.11
SET       3.300        68.44
SET       3.400        68.83
SET       3.500        69.08
SET       3.600        69.34
SET       3.700        69.55
SET       3.800        69.83
SET       3.900        70.02
SET       4.000        70.20
SET       4.100        70.38
SET       4.200        70.57
SET       4.300        70.70
SET       4.400        70.83
SET       4.500        70.93
SET       4.600        71.00
SET       4.700        71.08
SET       4.800        71.14
SET       4.900        71.28
SET       5.000        71.33
SET       5.100        71.42
SET       5.200        71.46
SET       5.300        71.54
SET       5.400        71.64
SET       5.500        71.74
SET       5.600        71.76
SET       5.700        71.80
SET       5.800        71.87
SET       5.900        71.91
SET       6.000        71.95
SET       6.100        72.00
SET       6.200        72.04
SET       6.300        72.07
SET       6.400        72.09
SET       6.500        72.13
SET       6.600        72.20
SET       6.700        72.23
SET       6.800        72.29
SET       6.900        72.39
SET       7.000        72.44
SET       7.100        72.54
SET       7.200        72.57
SET       7.300        72.62
SET       7.400        72.67
SET       7.500        72.72
SET       7.600        72.80
SET       7.700        72.92
SET       7.800        73.06
SET       7.900        73.26
SET       8.000        73.60
SET       8.100        74.23
SET       8.200        75.19
SET       8.300        76.21
SET       8.400        77.79
SET       8.500        79.35
SET       8.600        81.05
SET       8.700        82.87
SET       8.800        84.41
SET       8.900        86.05
SET       9.000        87.62
SET       9.100        89.14
SET       9.200        90.37
SET       9.300        91.64
SET       9.400        92.64
SET       9.500        93.45
SET       9.600        94.12
SET       9.700        94.69
SET       9.800        95.24
SET       9.900        95.76
SET      10.000        97.34
SET      11.000        98.63
SET      12.000        99.03
SET      13.000        99.24
SET      14.000        99.32
SET      15.000        99.42
SET      16.000        99.48
SET      17.000        99.53
SET      18.000        99.60
SET      19.000        99.66
SET      20.000        99.69
SET      21.000        99.70
SET      22.000        99.72
SET      23.000        99.74
SET      24.000        99.77
SET      25.000        99.78
SET      28.000        99.79
SET      29.000        99.82
SET      30.000        99.82
SET      31.000        99.84
SET      32.000        99.85
SET      34.000        99.85
SET      35.000        99.87
SET      38.000        99.87
SET      44.000        99.88
SET      45.000        99.89
SET      48.000        99.89
SET      49.000        99.90
SET      50.000        99.91
SET      51.000        99.94
SET      53.000        99.95
SET      54.000        99.96
SET      58.000        99.98
SET      62.000        99.98
SET     110.000        99.99
SET     160.000       100.00
---
GET       0.420         0.02
GET       0.430         0.02
GET       0.440         0.04
GET       0.450         0.05
GET       0.460         0.09
GET       0.470         0.12
GET       0.480         0.16
GET       0.490         0.26
GET       0.500         0.32
GET       0.510         0.41
GET       0.520         0.49
GET       0.530         0.67
GET       0.540         0.92
GET       0.550         1.09
GET       0.560         1.38
GET       0.570         1.65
GET       0.580         1.93
GET       0.590         2.29
GET       0.600         2.65
GET       0.610         3.07
GET       0.620         3.52
GET       0.630         3.98
GET       0.640         4.51
GET       0.650         5.01
GET       0.660         5.55
GET       0.670         6.15
GET       0.680         6.84
GET       0.690         7.54
GET       0.700         8.18
GET       0.710         8.79
GET       0.720         9.51
GET       0.730        10.17
GET       0.740        11.02
GET       0.750        11.86
GET       0.760        12.63
GET       0.770        13.39
GET       0.780        14.11
GET       0.790        15.03
GET       0.800        15.83
GET       0.810        16.69
GET       0.820        17.54
GET       0.830        18.58
GET       0.840        19.46
GET       0.850        20.34
GET       0.860        21.40
GET       0.870        22.41
GET       0.880        23.32
GET       0.890        24.39
GET       0.900        25.33
GET       0.910        26.28
GET       0.920        27.22
GET       0.930        27.99
GET       0.940        28.94
GET       0.950        29.90
GET       0.960        30.79
GET       0.970        31.72
GET       0.980        32.64
GET       0.990        33.61
GET       1.000        38.26
GET       1.100        45.46
GET       1.200        51.32
GET       1.300        56.04
GET       1.400        60.02
GET       1.500        63.27
GET       1.600        65.75
GET       1.700        67.66
GET       1.800        69.24
GET       1.900        70.51
GET       2.000        71.55
GET       2.100        72.33
GET       2.200        73.03
GET       2.300        73.58
GET       2.400        74.02
GET       2.500        74.35
GET       2.600        74.62
GET       2.700        74.90
GET       2.800        75.10
GET       2.900        75.22
GET       3.000        75.43
GET       3.100        75.57
GET       3.200        75.69
GET       3.300        75.81
GET       3.400        75.88
GET       3.500        75.97
GET       3.600        76.03
GET       3.700        76.11
GET       3.800        76.23
GET       3.900        76.30
GET       4.000        76.37
GET       4.100        76.42
GET       4.200        76.48
GET       4.300        76.55
GET       4.400        76.63
GET       4.500        76.72
GET       4.600        76.78
GET       4.700        76.86
GET       4.800        76.92
GET       4.900        76.96
GET       5.000        76.97
GET       5.100        77.02
GET       5.200        77.04
GET       5.300        77.10
GET       5.400        77.16
GET       5.500        77.18
GET       5.600        77.24
GET       5.700        77.27
GET       5.800        77.31
GET       5.900        77.35
GET       6.000        77.41
GET       6.100        77.46
GET       6.200        77.51
GET       6.300        77.59
GET       6.400        77.66
GET       6.500        77.77
GET       6.600        77.87
GET       6.700        77.96
GET       6.800        78.10
GET       6.900        78.28
GET       7.000        78.56
GET       7.100        78.91
GET       7.200        79.39
GET       7.300        79.91
GET       7.400        80.66
GET       7.500        81.53
GET       7.600        82.58
GET       7.700        83.89
GET       7.800        85.35
GET       7.900        87.20
GET       8.000        88.77
GET       8.100        90.28
GET       8.200        91.60
GET       8.300        92.71
GET       8.400        93.76
GET       8.500        94.59
GET       8.600        95.35
GET       8.700        95.94
GET       8.800        96.51
GET       8.900        96.86
GET       9.000        97.31
GET       9.100        97.66
GET       9.200        97.86
GET       9.300        98.07
GET       9.400        98.26
GET       9.500        98.39
GET       9.600        98.50
GET       9.700        98.63
GET       9.800        98.71
GET       9.900        98.79
GET      10.000        99.20
GET      11.000        99.45
GET      12.000        99.55
GET      13.000        99.63
GET      14.000        99.67
GET      15.000        99.70
GET      16.000        99.73
GET      17.000        99.76
GET      18.000        99.78
GET      19.000        99.80
GET      20.000        99.81
GET      22.000        99.81
GET      23.000        99.83
GET      24.000        99.84
GET      25.000        99.84
GET      28.000        99.85
GET      30.000        99.85
GET      31.000        99.87
GET      33.000        99.87
GET      34.000        99.88
GET      42.000        99.89
GET      43.000        99.89
GET      45.000        99.91
GET      48.000        99.92
GET      52.000        99.92
GET      53.000        99.93
GET      55.000        99.94
GET      56.000        99.95
GET      61.000        99.96
GET      62.000        99.96
GET      75.000        99.98
GET      93.000        99.98
GET     110.000        99.99
GET     170.000       100.00
---
