1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         171.16          ---          ---      6.76700       177.91
Gets         171.13       170.36         0.77      4.90200       178.99
Waits          0.00          ---          ---      0.00000          ---
Totals       342.29       170.36         0.77      5.83400       356.90


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       4.800         0.02
SET       4.900         0.22
SET       5.000         0.69
SET       5.100         1.93
SET       5.200         4.09
SET       5.300         7.66
SET       5.400        12.57
SET       5.500        17.36
SET       5.600        23.04
SET       5.700        28.61
SET       5.800        34.23
SET       5.900        39.54
SET       6.000        44.29
SET       6.100        49.11
SET       6.200        53.59
SET       6.300        57.42
SET       6.400        60.84
SET       6.500        64.17
SET       6.600        67.27
SET       6.700        70.40
SET       6.800        72.78
SET       6.900        74.84
SET       7.000        76.88
SET       7.100        78.82
SET       7.200        80.31
SET       7.300        81.72
SET       7.400        83.11
SET       7.500        84.30
SET       7.600        85.49
SET       7.700        86.58
SET       7.800        87.41
SET       7.900        88.11
SET       8.000        88.87
SET       8.100        89.43
SET       8.200        89.94
SET       8.300        90.50
SET       8.400        90.93
SET       8.500        91.40
SET       8.600        91.86
SET       8.700        92.17
SET       8.800        92.52
SET       8.900        92.89
SET       9.000        93.16
SET       9.100        93.50
SET       9.200        93.84
SET       9.300        94.19
SET       9.400        94.50
SET       9.500        94.63
SET       9.600        94.91
SET       9.700        95.13
SET       9.800        95.32
SET       9.900        95.50
SET      10.000        96.36
SET      11.000        97.59
SET      12.000        98.35
SET      13.000        98.75
SET      14.000        99.03
SET      15.000        99.14
SET      16.000        99.29
SET      17.000        99.42
SET      18.000        99.53
SET      19.000        99.60
SET      20.000        99.65
SET      22.000        99.69
SET      23.000        99.71
SET      24.000        99.74
SET      25.000        99.75
SET      26.000        99.76
SET      27.000        99.78
SET      30.000        99.79
SET      31.000        99.80
SET      32.000        99.81
SET      33.000        99.83
SET      38.000        99.85
SET      40.000        99.86
SET      41.000        99.87
SET      48.000        99.89
SET      57.000        99.90
SET      63.000        99.91
SET      65.000        99.92
SET      69.000        99.93
SET      70.000        99.94
SET      95.000        99.95
SET     120.000        99.96
SET     130.000        99.97
SET     140.000        99.98
SET     150.000       100.00
---
GET       3.300         0.06
GET       3.400         0.30
GET       3.500         1.20
GET       3.600         2.70
GET       3.700         5.50
GET       3.800         9.33
GET       3.900        14.51
GET       4.000        20.27
GET       4.100        26.64
GET       4.200        33.81
GET       4.300        40.71
GET       4.400        47.22
GET       4.500        53.65
GET       4.600        58.82
GET       4.700        63.28
GET       4.800        67.32
GET       4.900        70.82
GET       5.000        73.93
GET       5.100        76.39
GET       5.200        78.86
GET       5.300        81.20
GET       5.400        82.83
GET       5.500        84.47
GET       5.600        85.76
GET       5.700        86.89
GET       5.800        88.02
GET       5.900        88.82
GET       6.000        89.62
GET       6.100        90.21
GET       6.200        90.80
GET       6.300        91.38
GET       6.400        91.86
GET       6.500        92.38
GET       6.600        92.79
GET       6.700        93.17
GET       6.800        93.45
GET       6.900        93.78
GET       7.000        94.06
GET       7.100        94.42
GET       7.200        94.64
GET       7.300        94.90
GET       7.400        95.09
GET       7.500        95.40
GET       7.600        95.58
GET       7.700        95.74
GET       7.800        95.94
GET       7.900        96.16
GET       8.000        96.38
GET       8.100        96.53
GET       8.200        96.74
GET       8.300        96.89
GET       8.400        97.07
GET       8.500        97.20
GET       8.600        97.29
GET       8.700        97.44
GET       8.800        97.55
GET       8.900        97.62
GET       9.000        97.71
GET       9.100        97.80
GET       9.200        97.90
GET       9.300        97.98
GET       9.400        98.08
GET       9.500        98.18
GET       9.600        98.25
GET       9.700        98.33
GET       9.800        98.35
GET       9.900        98.39
GET      10.000        98.79
GET      11.000        99.26
GET      12.000        99.42
GET      13.000        99.55
GET      14.000        99.67
GET      15.000        99.79
GET      16.000        99.81
GET      17.000        99.82
GET      18.000        99.86
GET      19.000        99.89
GET      20.000        99.90
GET      22.000        99.91
GET      23.000        99.92
GET      26.000        99.93
GET      29.000        99.94
GET      32.000        99.95
GET      35.000        99.96
GET      41.000        99.97
GET      42.000        99.98
GET      93.000        99.99
GET     140.000       100.00
---
